genres,id,Place,vote_average,vote_count,Place,Name of City,Cat1,keywords
"[{""id"": 12, ""name"": ""Islands,Beaches,Hiking Trails""}, {""id"": 14, ""name"": ""Piers & Boardwalks""}, {""id"": 10751, ""name"": ""Art Galleries""}]",25976,Ele Experience Farm,7.4,3330,Ele Experience Farm,Jaipur,Sights & Landmarks,"The deportation of 4000 Jews from Budapest to Auschwitz in July 1944, as told by George Tabori, and how the narrator's mother escaped it, owing to coincidence, courage and some help from where you'd least expect it."
"[{""id"": 28, ""name"": ""Transportation""}, {""id"": 12, ""name"": ""Islands,Beaches,Hiking Trails""}, {""id"": 14, ""name"": ""Piers & Boardwalks""}]",25977,Maharaja Sawai Man Singh II Museum,7.3,6767,Maharaja Sawai Man Singh II Museum,Jaipur,Museums,"Eddie is a New York limo driver and a fanatical follower of the New York Knicks professional basketball team. The team is struggling with a mediocre record when, in mid-season, ""Wild Bill"" Burgess, the new owner, as a public relations gimmick, stages an 'honorary coach' contest, which Eddie wins. The fans love it, so ""Wild Bill"" fires the coach and hires her. She takes the bunch of overpaid prima"
"[{""id"": 12, ""name"": ""Islands,Beaches,Hiking Trails""}, {""id"": 14, ""name"": ""Piers & Boardwalks""}, {""id"": 28, ""name"": ""Transportation""}, {""id"": 878, ""name"": ""Nature & Parks, Mountains""}]",25978,Jagat Shiromani Ji Temple,7.4,5293,Jagat Shiromani Ji Temple,Jaipur,Sights & Landmarks,"Two South African boys, one white, Rhino, and one black, Zulu, go their separate ways after an incident. Many years later, they meet up again as adults, when one, after living for years in the United States, is now a wanted criminal. The two end up being a part of a madcap chase involving a check for a large amount of lottery money, pursued by Gen. Diehard and Rhino's ex-wife Rowena, who was the cause of the rift between the two protagonists."
"[{""id"": 12, ""name"": ""Islands,Beaches,Hiking Trails""}, {""id"": 28, ""name"": ""Transportation""}, {""id"": 53, ""name"": ""Outdoor Activities, Nature & Parks, Beaches""}, {""id"": 80, ""name"": ""Points of Interest & Landmarks""}]",25979,Garh Ganesh Mandir,5.7,7004,Garh Ganesh Mandir,Jaipur,Sights & Landmarks,"This movie is all about a normal guy called Billy Apples. He is a social drinker and sometimes lead singer of a band. While he is doing all of this, he still manages to bring up his teenage daughter. One night while sitting at home Billy finds that he has a talent! He finds that he is able to sing like his idol, 50's singer Billie Holiday. From there he is going places, from huge live performances to even cutting a hit record, but in the end he must make a choice between the life he has, and the life he once knew. Written by Graham Wilson Jr"
"[{""id"": 12, ""name"": ""Islands,Beaches,Hiking Trails""}, {""id"": 14, ""name"": ""Piers & Boardwalks""}, {""id"": 28, ""name"": ""Transportation""}]",25980,B M Birla Auditorium,5.4,1400,B M Birla Auditorium,Jaipur,Traveller Resources,"Tom Ripley is a talented mimic, moocher, forger and all-around criminal improviser; but there's more to Tom Ripley than even he can guess."
"[{""id"": 28, ""name"": ""Transportation""}, {""id"": 12, ""name"": ""Islands,Beaches,Hiking Trails""}, {""id"": 37, ""name"": ""Hiking Trails""}]",25981,Shila Devi Temple,6.1,2965,Shila Devi Temple,Jaipur,Sights & Landmarks,"Set in 1890s North Wales over a long, hot August weekend, the Victorian calm of a household is suddenly upset with the arrival of a London couple who impose their city ways and thoughts on the more rurally based family. An adaptation of Anton Chekhov's play, ""Uncle Vanya."""
"[{""id"": 28, ""name"": ""Transportation""}, {""id"": 12, ""name"": ""Islands,Beaches,Hiking Trails""}, {""id"": 14, ""name"": ""Piers & Boardwalks""}, {""id"": 878, ""name"": ""Nature & Parks, Mountains""}]",25982,Amar Jawan Jyoti,7,5246,Amar Jawan Jyoti,Jaipur,Sights & Landmarks,"When the young orphan boy James spills a magic bag of crocodile tongues, he finds himself in possession of a giant peach that flies him away to strange lands."
"[{""id"": 12, ""name"": ""Islands,Beaches,Hiking Trails""}, {""id"": 10751, ""name"": ""Art Galleries""}, {""id"": 14, ""name"": ""Piers & Boardwalks""}]",25983,EleJaipur,5.9,2311,EleJaipur,Jaipur,Nature & Parks,A 16 year old girl takes up with a charming young man who quickly shows his colors when he beats a friend simply for walking with her and then goes totally ballistic after she tries to break up with him.
"[{""id"": 878, ""name"": ""Nature & Parks, Mountains""}, {""id"": 28, ""name"": ""Transportation""}, {""id"": 12, ""name"": ""Islands,Beaches,Hiking Trails""}]",25984,Jaivana,6.5,6359,Jaivana,Jaipur,Sights & Landmarks,"A pharmaceutical scientist creates a pill that makes people remember their happiest memory, and although it's successful, it has unfortunate side effects."
"[{""id"": 12, ""name"": ""Islands,Beaches,Hiking Trails""}, {""id"": 28, ""name"": ""Transportation""}, {""id"": 14, ""name"": ""Piers & Boardwalks""}]",25985,Museum of Gem and Jewellery Federation,6.3,1630,Museum of Gem and Jewellery Federation,Jaipur,Museums,"A depressed housewife whose husband is having an affair contemplates suicide, but changes her mind when she faces death by a killer hired to do her in."
"[{""id"": 12, ""name"": ""Sights & Landmarks, Shopping, Points of Interest & Landmarks, Flea & Street Markets More""}, {""id"": 18, ""name"": ""Nature & Parks, Bodies of Water""}, {""id"": 28, ""name"": ""Sights & Landmarks, Sacred & Religious Sites, Points of Interest & Landmarks""}]",25986,Sawai Mansingh Stadium,7.4,11776,Sawai Mansingh Stadium,Jaipur,Sights & Landmarks,"Black marketeers Marko (Miki Manojlovic) and Blacky (Lazar Ristovski) manufacture and sell weapons to the Communist resistance in WWII Belgrade, living the good life along the way. Marko's surreal duplicity propels him up the ranks of the Communist Party, and he eventually abandons Blacky and steals his girlfriend. After a lengthy stay in a below-ground shelter, the couple reemerges during the Yugoslavian Civil War of the 1990s as Marko realizes that the situation is ripe for exploitation."
"[{""id"": 18, ""name"": ""Nature & Parks, Bodies of Water""}, {""id"": 10749, ""name"": ""Nature & Parks, Nature & Wildlife Areas""}, {""id"": 53, ""name"": ""Outdoor Activities, Nature & Parks, Beaches""}]",25987,Jain Mandir Sanganer,6.4,4948,Jain Mandir Sanganer,Jaipur,Sights & Landmarks,This film is set in 1943 when the whole of Europe was embroiled in WWII. It deals with attraction of a 15 year old boy Stig to his teacher Viola. The whole movie revolves around the sexual encounters between Stig and Viola and how he eventually grows out of it.
"[{""id"": 12, ""name"": ""Sights & Landmarks, Shopping, Points of Interest & Landmarks, Flea & Street Markets More""}, {""id"": 28, ""name"": ""Sights & Landmarks, Sacred & Religious Sites, Points of Interest & Landmarks""}, {""id"": 878, ""name"": ""Nature & Parks, Mountains""}]",25988,Swargasuli Tower,6.2,4160,Swargasuli Tower,Jaipur,Sights & Landmarks,"After thief Alex Cardo gets caught while stealing an ancient katana in East Asia, he soon finds himself imprisoned and beaten up by the crowd there. One of the guards, Demon, feels upset by Alex appearance and tortures him as often as he gets the opportunity. Alex finds a friend and mentor in the jailhouse, Master Sun, who teaches him a superior fighting style called Iron Hand. When a 'best of the best kumite' is to take place, Demon gets an invitation. Now Master Sun and Alex need to find a way to let Alex take part in the kumite too."
"[{""id"": 53, ""name"": ""Outdoor Activities, Nature & Parks, Beaches""}, {""id"": 28, ""name"": ""Sights & Landmarks, Sacred & Religious Sites, Points of Interest & Landmarks""}, {""id"": 12, ""name"": ""Sights & Landmarks, Shopping, Points of Interest & Landmarks, Flea & Street Markets More""}, {""id"": 878, ""name"": ""Nature & Parks, Mountains""}]",25989,Amer Elephant Safari,7.1,4760,Amer Elephant Safari,Jaipur,Nature & Parks,"The film is a coming-of-age story of a young boy named Apu, and life in his small Indian village in the early years of the 20th century. Apu is born to a poor Brahmin family in Bengal. His father Harihar is a priest who dreams of becoming a successful poet and a playwright; he does not earn enough, but the mother Sarbajaya keeps the family going. Because of their limited resources, Sarbajaya resents having to share her home with Harihar's elderly cousin: the old and helpless cripple Indir. Apu's sister Durga is always getting into trouble for stealing guavas from the neighbour's orchards for Indir. She cares for Apu like a good older sister but loves to affectionately tease him. Together, they make do with what they have and enjoy the simple joys of life."
"[{""id"": 28, ""name"": ""Sights & Landmarks, Sacred & Religious Sites, Points of Interest & Landmarks""}, {""id"": 12, ""name"": ""Sights & Landmarks, Shopping, Points of Interest & Landmarks, Flea & Street Markets More""}, {""id"": 878, ""name"": ""Nature & Parks, Mountains""}, {""id"": 53, ""name"": ""Outdoor Activities, Nature & Parks, Beaches""}]",25990,Carpet And Textile House,6.5,6586,Carpet And Textile House,Jaipur,Shopping,Apu is a jobless ex-student dreaming vaguely of a future as a writer. An old college friend talks him into a visit up-country to a village wedding....
"[{""id"": 28, ""name"": ""Sights & Landmarks, Sacred & Religious Sites, Points of Interest & Landmarks""}, {""id"": 12, ""name"": ""Sights & Landmarks, Shopping, Points of Interest & Landmarks, Flea & Street Markets More""}, {""id"": 53, ""name"": ""Outdoor Activities, Nature & Parks, Beaches""}]",25991,Ram Niwas Garden,6.2,1398,Ram Niwas Garden,Jaipur,Nature & Parks,"The mad and evil scientist, Dr. Clayton Forrester, has created an evil little scheme that is bound to give him world global domination but first things first. He plans to torment Mike Nelson and the robots by sending them a real stinker of a film to watch called, ""This Island Earth."" He is convinced that this movie will drive them insane. Will this be the ultimate cheese that breaks the boys' spirits?"
"[{""id"": 28, ""name"": ""Sights & Landmarks, Sacred & Religious Sites, Points of Interest & Landmarks""}, {""id"": 12, ""name"": ""Sights & Landmarks, Shopping, Points of Interest & Landmarks, Flea & Street Markets More""}, {""id"": 14, ""name"": ""Nature & Parks, Waterfalls""}]",25992,Angel Resort & Amusement Waterpark,7.6,4524,Angel Resort & Amusement Waterpark,Jaipur,Water & Amusement Parks,"Academy Award winner Mira Sorvino plays photographer Diane Di Sorella in this poignant homecoming story. When her mother dies suddenly, Diane must return to her New Jersey home after years of being estranged from her family. Among her Italian-American neighbors, Diane connects with her heritage. When she reads the journal her mother (Maryann Urbano) kept as a young woman, Diane finally begins to understand her own relationship with her mother.heritage."
"[{""id"": 28, ""name"": ""Sights & Landmarks, Sacred & Religious Sites, Points of Interest & Landmarks""}, {""id"": 12, ""name"": ""Sights & Landmarks, Shopping, Points of Interest & Landmarks, Flea & Street Markets More""}, {""id"": 878, ""name"": ""Nature & Parks, Mountains""}]",25993,Gyan Museum,5.8,1303,Gyan Museum,Jaipur,Museums,"In a desperate attempt to win a basketball match and earn their freedom, the Looney Tunes seek the aid of retired basketball champion, Michael Jordan."
"[{""id"": 10751, ""name"": ""Nature & Parks, Dams""}, {""id"": 14, ""name"": ""Nature & Parks, Waterfalls""}, {""id"": 12, ""name"": ""Sights & Landmarks, Shopping, Points of Interest & Landmarks, Flea & Street Markets More""}]",25994,Mgf Metropolitan Mall,6.6,2337,Mgf Metropolitan Mall,Jaipur,Shopping,"In the far future, a highly sexual woman is tasked with finding and stopping the evil Durand-Durand. Along the way she encounters various unusual people."
"[{""id"": 12, ""name"": ""Sights & Landmarks, Shopping, Points of Interest & Landmarks, Flea & Street Markets More""}, {""id"": 28, ""name"": ""Sights & Landmarks, Sacred & Religious Sites, Points of Interest & Landmarks""}, {""id"": 878, ""name"": ""Nature & Parks, Mountains""}, {""id"": 53, ""name"": ""Outdoor Activities, Nature & Parks, Beaches""}]",25995,Pink Square Mall,7.5,7562,Pink Square Mall,Jaipur,Shopping,"A weekend of fun becomes a fight for survival when three American women land in a Mexican jail. After being sexually molested by the guards, they attempt to escape with the help of a fellow prisoner."
